network,tower_id,tower_name,tower_lat,tower_lon,nearest_layer_site,nearest_layer_km,nearest_layer_obs,nearest_fraction_site,nearest_fraction_km,nearest_fraction_obs,nearest_flux_site,nearest_flux_km,nearest_flux_obs,nearest_incubation_site,nearest_incubation_km,nearest_incubation_obs,nearest_interstitial_site,nearest_interstitial_km,nearest_interstitial_obs,nearest_eligible_path,nearest_eligible_site,nearest_eligible_km,nearest_fraction_path_site,nearest_fraction_path_km,nearest_pool_resp_path_site,nearest_pool_resp_path_km,eligible_within_1km,eligible_within_25km
AmeriFlux,US-Tw4,Twitchell East End Wetland,38.1027,-121.6413,Turlock Lake,106.20325111031379,8,Tennessee Valley,83.0331324037705,88,Chiquito,238.6063363560774,11,Blodgett Forest,123.69350609486361,8,Sedgwick Reserve,404.25929875765894,29,fraction,Tennessee Valley,83.0331324037705,Tennessee Valley,83.0331324037705,Blodgett Forest,123.69350609486361,False,False
AmeriFlux,US-Tw3,Twitchell Alfalfa,38.1152,-121.6469,Turlock Lake,107.31579537259506,8,Tennessee Valley,83.0527030817181,88,Chiquito,239.58975447917067,11,Blodgett Forest,123.02507715814906,8,Sedgwick Reserve,405.7324268739526,29,fraction,Tennessee Valley,83.0527030817181,Tennessee Valley,83.0527030817181,Blodgett Forest,123.02507715814906,False,False
AmeriFlux,US-Tw5,East Pond Wetland,38.1072,-121.6426,Turlock Lake,106.54826759523601,8,Tennessee Valley,83.09600356247176,88,Chiquito,238.90188650110633,11,Blodgett Forest,123.40814325745421,8,Sedgwick Reserve,404.76707793132243,29,fraction,Tennessee Valley,83.09600356247176,Tennessee Valley,83.09600356247176,Blodgett Forest,123.40814325745421,False,False
AmeriFlux,US-Tw2,Twitchell Corn,38.0969,-121.6365,Turlock Lake,105.52169007774569,8,Tennessee Valley,83.2149609493112,88,Chiquito,237.97332319967842,11,Blodgett Forest,123.87695358228635,8,Sedgwick Reserve,403.50643081436255,29,fraction,Tennessee Valley,83.2149609493112,Tennessee Valley,83.2149609493112,Blodgett Forest,123.87695358228635,False,False
AmeriFlux,US-MWS,Michigan State University Campus Site - Spartans,42.7293,-84.4737,Kellogg Biological Station,83.94381791294408,1,Kellogg Biological Station,83.94381791294408,7,Dinesen,896.4172347084167,7,MI-Coarse UMBS,315.319320264214,13,HarvardForest,1004.8123186669636,113,fraction,Kellogg Biological Station,83.94381791294408,Kellogg Biological Station,83.94381791294408,MI-Coarse UMBS,315.319320264214,False,False
AmeriFlux,US-Wpp,Willamette Poplar,44.1369,-123.1824,Andrews Experimental Forest,84.83996653848344,2,Andrews Experimental Forest,84.83996653848344,12,Chiquito,836.5022546986869,11,LatestPleistocene,263.9422375211019,4,Sedgwick Reserve,1083.0530287258566,29,fraction,Andrews Experimental Forest,84.83996653848344,Andrews Experimental Forest,84.83996653848344,LatestPleistocene,263.9422375211019,False,False
AmeriFlux,US-Rpf,Poker Flat Research Range: Succession from fire scar to deciduous forest,65.1198,-147.429,BONA,4.8752287674304124,3,Hess Creek,85.40192501977236,22,CPCRW,6.209565587866826,2,CPCRW,6.209565587866826,2,Ikpikpuk River,695.3854810739368,1,fraction,Hess Creek,85.40192501977236,Hess Creek,85.40192501977236,EML,163.34086762105923,False,False
AmeriFlux,US-xAB,NEON Abby Road (ABBY),45.7624,-122.3303,ABBY,0.00406740254468773,3,Andrews Experimental Forest,168.90669647031888,12,Chiquito,981.4872247099323,11,LatestPleistocene,85.51564006863771,4,Sedgwick Reserve,1245.0728837885674,29,pool+respiration,LatestPleistocene,85.51564006863771,Andrews Experimental Forest,168.90669647031888,LatestPleistocene,85.51564006863771,False,False
AmeriFlux,US-LS2,San Pedro River Lewis Springs Savanna,31.5659,-110.1344,SRER,76.58597554164224,3,Chiricahua Rhyolite,88.36661833407949,18,Sedgwick Reserve,986.3047762989498,9,Joshua_Tree,637.5207566517422,21,Sedgwick Reserve,986.3047762989498,29,fraction,Chiricahua Rhyolite,88.36661833407949,Chiricahua Rhyolite,88.36661833407949,Joshua_Tree,637.5207566517422,False,False
AmeriFlux,US-CMW,Charleston Mesquite Woodland,31.6637,-110.1777,SRER,67.96745584162868,3,Chiricahua Rhyolite,88.43174928521907,18,Sedgwick Reserve,978.2680083795548,9,Joshua_Tree,629.2711165150583,21,Sedgwick Reserve,978.2680083795548,29,fraction,Chiricahua Rhyolite,88.43174928521907,Chiricahua Rhyolite,88.43174928521907,Joshua_Tree,629.2711165150583,False,False
AmeriFlux,US-BZL,Goldstream Valley Thermokarst Lake,64.9194,-147.8222,BONA,30.46613559659339,3,Hess Creek,88.49029911378908,22,CPCRW,31.40877539418019,2,CPCRW,31.40877539418019,2,Ikpikpuk River,709.8616196855936,1,fraction,Hess Creek,88.49029911378908,Hess Creek,88.49029911378908,EML,134.63987772098812,False,False
AmeriFlux,US-LS1,San Pedro River Lewis Springs Sacaton Grassland,31.5615,-110.1403,SRER,76.35246406716801,3,Chiricahua Rhyolite,89.07692075521847,18,Sedgwick Reserve,985.9856290677609,9,Joshua_Tree,637.220553545651,21,Sedgwick Reserve,985.9856290677609,29,fraction,Chiricahua Rhyolite,89.07692075521847,Chiricahua Rhyolite,89.07692075521847,Joshua_Tree,637.220553545651,False,False
AmeriFlux,US-CC1,Coloma Corn 1,44.0732,-89.6787,ARL,89.7140721040467,24,NERP,274.3000377858765,23,Dinesen,526.3900418984156,7,ARL,89.7140721040467,24,HarvardForest,1423.311924243024,113,pool+respiration,ARL,89.7140721040467,NERP,274.3000377858765,ARL,89.7140721040467,False,False
AmeriFlux,US-CS1,Central Sands Irrigated Agricultural Field,44.1031,-89.5379,ARL,90.657022550838,24,NERP,272.6694024214044,23,Dinesen,537.8866384246121,7,ARL,90.657022550838,24,HarvardForest,1412.1223440557706,113,pool+respiration,ARL,90.657022550838,NERP,272.6694024214044,ARL,90.657022550838,False,False
AmeriFlux,US-CS5,Central Sands Irrigated Agricultural Field,44.1095,-89.5377,ARL,91.35938711945101,24,NERP,273.31738722711907,23,Dinesen,538.2315542698823,7,ARL,91.35938711945101,24,HarvardForest,1412.1196607359439,113,pool+respiration,ARL,91.35938711945101,NERP,273.31738722711907,ARL,91.35938711945101,False,False
AmeriFlux,US-DS3,Staten Rice 1,38.1235,-121.549,Turlock Lake,100.47812315604428,8,Tennessee Valley,91.41738447879757,88,Chiquito,232.07473948379203,11,Blodgett Forest,116.54835234300043,8,Sedgwick Reserve,403.6003876326889,29,fraction,Tennessee Valley,91.41738447879757,Tennessee Valley,91.41738447879757,Blodgett Forest,116.54835234300043,False,False
AmeriFlux,US-RGo,Glenn County Organic Rice Farm,39.6805,-122.0026,MFFR,59.808237531862666,9,BSpp,91.44066361010752,6,Chiquito,366.2331363894615,11,Hopland_Buck,118.80695504388427,3,Sedgwick Reserve,580.1427766861806,29,fraction,BSpp,91.44066361010752,BSpp,91.44066361010752,Hopland_Buck,118.80695504388427,False,False
AmeriFlux,US-CC2,Coloma Corn 2,44.1039,-89.6196,ARL,91.89416172903344,24,NERP,275.388151101551,23,Dinesen,532.160792102274,7,ARL,91.89416172903344,24,HarvardForest,1418.6464129186777,113,pool+respiration,ARL,91.89416172903344,NERP,275.388151101551,ARL,91.89416172903344,False,False
AmeriFlux,US-Bi2,Bouldin Island corn,38.1091,-121.5351,Turlock Lake,98.59084633612522,8,Tennessee Valley,92.05667326856981,88,Chiquito,230.32048779153288,11,Blodgett Forest,116.96661631756798,8,Sedgwick Reserve,401.6817934459913,29,fraction,Tennessee Valley,92.05667326856981,Tennessee Valley,92.05667326856981,Blodgett Forest,116.96661631756798,False,False
AmeriFlux,US-Uaf,"University of Alaska, Fairbanks",64.8663,-147.8555,BONA,36.38789160655732,3,Hess Creek,92.54532948414453,22,CPCRW,37.37271785439463,2,Bonanza Creek,29.068442409462193,41,Ikpikpuk River,714.910015395748,1,fraction,Hess Creek,92.54532948414453,Hess Creek,92.54532948414453,EML,128.7915810960366,False,False
AmeriFlux,US-DS1,Staten Corn 1,38.1335,-121.539,Turlock Lake,100.35536861835439,8,Tennessee Valley,92.61319610190553,88,Chiquito,231.72374652665755,11,Blodgett Forest,115.13565979096605,8,Sedgwick Reserve,404.35089694577897,29,fraction,Tennessee Valley,92.61319610190553,Tennessee Valley,92.61319610190553,Blodgett Forest,115.13565979096605,False,False
AmeriFlux,US-Wrc,Wind River Crane Site,45.8205,-121.9519,WREF,0.0013553387269061657,6,Andrews Experimental Forest,175.19135840916155,12,Chiquito,979.7485802052871,11,LatestPleistocene,94.01810770133058,4,Sedgwick Reserve,1246.9261971513542,29,pool+respiration,LatestPleistocene,94.01810770133058,Andrews Experimental Forest,175.19135840916155,LatestPleistocene,94.01810770133058,False,False
AmeriFlux,US-xWR,NEON Wind River Experimental Forest (WREF),45.8205,-121.9519,WREF,0.0013553387269061657,6,Andrews Experimental Forest,175.19135840916155,12,Chiquito,979.7485802052871,11,LatestPleistocene,94.01810770133058,4,Sedgwick Reserve,1246.9261971513542,29,pool+respiration,LatestPleistocene,94.01810770133058,Andrews Experimental Forest,175.19135840916155,LatestPleistocene,94.01810770133058,False,False
AmeriFlux,US-Aud,Audubon Research Ranch,31.5907,-110.5104,SRER,47.01918028348596,3,Mt. Lemmon Granite,94.50006183021637,9,Sedgwick Reserve,952.5588241663655,9,Joshua_Tree,604.1679450279622,21,Sedgwick Reserve,952.5588241663655,29,fraction,Mt. Lemmon Granite,94.50006183021637,Mt. Lemmon Granite,94.50006183021637,Joshua_Tree,604.1679450279622,False,False
AmeriFlux,US-Bi1,Bouldin Island Alfalfa,38.0992,-121.4993,Turlock Lake,95.35950073699497,8,Tennessee Valley,94.71481176549996,88,Chiquito,227.0087276481694,11,Blodgett Forest,115.82102053511863,8,Sedgwick Reserve,399.5952896445214,29,fraction,Tennessee Valley,94.71481176549996,Tennessee Valley,94.71481176549996,Blodgett Forest,115.82102053511863,False,False
AmeriFlux,US-Si1,Staten Island Fallow,38.1747,-121.5047,Turlock Lake,100.54438372940545,8,Musick_Amador,94.79951058079557,28,Chiquito,230.91122398597898,11,Blodgett Forest,109.7173820009656,8,Sedgwick Reserve,407.67838216274527,29,fraction,Musick_Amador,94.79951058079557,Musick_Amador,94.79951058079557,Blodgett Forest,109.7173820009656,False,False
AmeriFlux,US-Atq,Atqasuk,70.4696,-157.4089,Barrow,94.86448160179971,27,Hess Creek,648.1739397881562,22,Barrow,94.86448160179971,49,Barrow,94.86448160179971,91,Barrow,94.86448160179971,14,pool+respiration,Barrow,94.86448160179971,Hess Creek,648.1739397881562,Barrow,94.86448160179971,False,False
AmeriFlux,US-CS3,Central Sands Irrigated Agricultural Field,44.1394,-89.5727,ARL,95.07013031973244,24,NERP,277.47550994189857,23,Dinesen,537.3234139238835,7,ARL,95.07013031973244,24,HarvardForest,1414.9787327847162,113,pool+respiration,ARL,95.07013031973244,NERP,277.47550994189857,ARL,95.07013031973244,False,False
AmeriFlux,US-CS2,Tri county school Pine Forest,44.1467,-89.5002,ARL,95.10387714859115,24,NERP,275.9809205269878,23,Dinesen,542.8097852227014,7,ARL,95.10387714859115,24,HarvardForest,1409.2124956953787,113,pool+respiration,ARL,95.10387714859115,NERP,275.9809205269878,ARL,95.10387714859115,False,False
AmeriFlux,US-Si2,Staten Island Flooded,38.1758,-121.5167,Turlock Lake,101.45937303390856,8,Musick_Amador,95.72100761694492,28,Chiquito,231.91175951964647,11,Blodgett Forest,110.32756521701354,8,Sedgwick Reserve,408.1375373047152,29,fraction,Musick_Amador,95.72100761694492,Musick_Amador,95.72100761694492,Blodgett Forest,110.32756521701354,False,False
AmeriFlux,US-YNS,North Star Yedoma,64.8939,-147.6374,BONA,29.841337456430146,3,Hess Creek,95.95946018482087,22,CPCRW,31.044638849607743,2,CPCRW,31.044638849607743,2,Ikpikpuk River,715.4703639660606,1,fraction,Hess Creek,95.95946018482087,Hess Creek,95.95946018482087,EML,137.05741900097036,False,False
AmeriFlux,US-CS4,Central Sands Irrigated Agricultural Field,44.1597,-89.5475,ARL,96.99589278822504,24,NERP,278.7615695630445,23,Dinesen,540.1629690859498,7,ARL,96.99589278822504,24,HarvardForest,1413.017639934554,113,pool+respiration,ARL,96.99589278822504,NERP,278.7615695630445,ARL,96.99589278822504,False,False
AmeriFlux,US-AoL,Low Density Apple Orchard,43.2513,-85.7648,Kellogg Biological Station,98.58829333604082,1,Kellogg Biological Station,98.58829333604082,7,Dinesen,798.4152048740333,7,MI-Coarse UMBS,269.9227643272065,13,HarvardForest,1108.067442425976,113,fraction,Kellogg Biological Station,98.58829333604082,Kellogg Biological Station,98.58829333604082,MI-Coarse UMBS,269.9227643272065,False,False
AmeriFlux,CA-NS7,UCI-1998 burn site,56.6358,-99.9483,CZ_1998burn,0.9490532041897971,6,TH_Old_Black_Spruce,123.66309698818868,16,CZ_Old_Black_Spruce,123.68524222295707,1,CZ_1989_Footprint_Fire,100.40925003698362,3,TH_Old_Jack_Pine,113.43829995210729,8,pool+respiration,CZ_1989_Footprint_Fire,100.40925003698362,TH_Old_Black_Spruce,123.66309698818868,CZ_1989_Footprint_Fire,100.40925003698362,False,False
AmeriFlux,US-BZF,Bonanza Creek Rich Fen,64.7013,-148.3121,BONA,63.580471022675404,3,Hess Creek,100.49538319602952,22,CPCRW,64.38161323589716,2,Bonanza Creek,0.7253961929602714,41,Ikpikpuk River,725.4822237246053,1,fraction,Hess Creek,100.49538319602952,Hess Creek,100.49538319602952,EML,102.15438602063271,False,False
AmeriFlux,US-BZS,Bonanza Creek Black Spruce,64.6963,-148.3235,BONA,64.3507778888063,3,Hess Creek,100.87931887446301,22,CPCRW,65.15009655679417,2,Bonanza Creek,0.12341092497645441,41,Ikpikpuk River,725.8487684015435,1,fraction,Hess Creek,100.87931887446301,Hess Creek,100.87931887446301,EML,101.41407133983813,False,False
AmeriFlux,US-BZB,Bonanza Creek Thermokarst Bog,64.6955,-148.3208,BONA,64.34427368667765,3,Hess Creek,101.00009605198343,22,CPCRW,65.1463408138989,2,Bonanza Creek,0.05640418773220852,41,Ikpikpuk River,725.972273108784,1,fraction,Hess Creek,101.00009605198343,Hess Creek,101.00009605198343,EML,101.39232277928657,False,False
AmeriFlux,US-BZo,Bonanza Creek Old Thermokarst Bog,64.6936,-148.33,BONA,64.776713766524,3,EML,101.00720440619317,29,CPCRW,65.57483355573133,2,Bonanza Creek,0.5041815759781413,41,Ikpikpuk River,726.0419835172634,1,fraction|pool+respiration,EML,101.00720440619317,EML,101.00720440619317,EML,101.00720440619317,False,False
AmeriFlux,US-RGG,Glenn County Rice Farm,39.5944,-122.0253,MFFR,61.918950300476034,9,BSpp,101.14061717663625,6,Chiquito,360.7368214618172,11,Hopland_Buck,111.43313630874094,3,Sedgwick Reserve,571.6539865200747,29,fraction,BSpp,101.14061717663625,BSpp,101.14061717663625,Hopland_Buck,111.43313630874094,False,False
AmeriFlux,US-ASM,USSL San Joaquin Valley Almond Medium Salinity,36.1777,-120.2026,Trumbore Falbrook,101.49009814585258,14,Trumbore Falbrook,101.49009814585258,31,Fallbrook,101.49009814585258,59,Trumbore Falbrook,101.49009814585258,5,Sedgwick Reserve,164.89321758641304,29,fraction|pool+respiration,Trumbore Falbrook,101.49009814585258,Trumbore Falbrook,101.49009814585258,Trumbore Falbrook,101.49009814585258,False,False
AmeriFlux,US-ASH,USSL San Joaquin Valley Almond High Salinity,36.1697,-120.201,Trumbore Falbrook,101.9164627490646,14,Trumbore Falbrook,101.9164627490646,31,Fallbrook,101.9164627490646,59,Trumbore Falbrook,101.9164627490646,5,Sedgwick Reserve,163.99471109440435,29,fraction|pool+respiration,Trumbore Falbrook,101.9164627490646,Trumbore Falbrook,101.9164627490646,Trumbore Falbrook,101.9164627490646,False,False
AmeriFlux,US-RGB,Butte County Rice Farm,39.5782,-121.8579,MFFR,47.91090403715099,9,BSpp,102.69774734077578,6,Chiquito,349.45142555448433,11,Hopland_Buck,122.40137450584615,3,Sedgwick Reserve,565.5706272392225,29,fraction,BSpp,102.69774734077578,BSpp,102.69774734077578,Hopland_Buck,122.40137450584615,False,False
AmeriFlux,US-KGF,Kingman Farm,43.1717,-70.9259,BART,103.38367598007989,2,NH Bartlett Forest,103.48674835422901,30,Harvard Forest,124.03014818400615,156,NH Bartlett Forest,103.48674835422901,6,Harvard Forest,124.03014818400615,192,fraction|pool+respiration,NH Bartlett Forest,103.48674835422901,NH Bartlett Forest,103.48674835422901,NH Bartlett Forest,103.48674835422901,False,False
AmeriFlux,US-Wwt,Willamette Wheat,45.1089,-122.6664,ABBY,77.25540491941908,3,Andrews Experimental Forest,104.49780313285854,12,Chiquito,920.7009360403501,11,LatestPleistocene,153.221645575591,4,Sedgwick Reserve,1178.5554908865333,29,fraction,Andrews Experimental Forest,104.49780313285854,Andrews Experimental Forest,104.49780313285854,LatestPleistocene,153.221645575591,False,False
AmeriFlux,US-Wgr,Willamette Grass,45.1129,-122.656,ABBY,76.56375901545886,3,Andrews Experimental Forest,104.57418729183023,12,Chiquito,920.8429533915702,11,LatestPleistocene,152.79432529438358,4,Sedgwick Reserve,1178.8247786241386,29,fraction,Andrews Experimental Forest,104.57418729183023,Andrews Experimental Forest,104.57418729183023,LatestPleistocene,152.79432529438358,False,False
AmeriFlux,US-PLo,Plum Island Oligohaline Marsh,42.7496,-70.9157,MA Harvard Forest,105.38225368847043,36,MA Harvard Forest,105.38225368847043,30,Harvard Forest,106.00160224067892,156,MA Harvard Forest,105.38225368847043,7,Harvard Forest,106.00160224067892,192,fraction|pool+respiration,MA Harvard Forest,105.38225368847043,MA Harvard Forest,105.38225368847043,MA Harvard Forest,105.38225368847043,False,False
AmeriFlux,US-WEP,West Edge Parking Lot,43.1421,-70.9543,BART,105.94631877226003,2,NH Bartlett Forest,106.04854812084785,30,Harvard Forest,120.28647599321538,156,NH Bartlett Forest,106.04854812084785,6,Harvard Forest,120.28647599321538,192,fraction|pool+respiration,NH Bartlett Forest,106.04854812084785,NH Bartlett Forest,106.04854812084785,NH Bartlett Forest,106.04854812084785,False,False
AmeriFlux,US-MFs,Moore Fields,43.1385,-70.961,BART,106.19908230656925,2,NH Bartlett Forest,106.30113266370384,30,Harvard Forest,119.61228256075873,156,NH Bartlett Forest,106.30113266370384,6,Harvard Forest,119.61228256075873,192,fraction|pool+respiration,NH Bartlett Forest,106.30113266370384,NH Bartlett Forest,106.30113266370384,NH Bartlett Forest,106.30113266370384,False,False
AmeriFlux,US-GMF,Great Mountain Forest,41.9667,-73.2333,Richards,87.82500723233925,3,Harvard Forest,107.60492240542882,88,Harvard Forest,106.28945234097255,175,Harvard Forest,106.28945234097255,70,HarvardForest,106.94933850488104,113,fraction|pool+respiration,Harvard Forest,107.60492240542882,Harvard Forest,107.60492240542882,Harvard Forest,107.60492240542882,False,False
AmeriFlux,US-AF1,MPG - Apricot Lane Farms,34.3108,-118.9244,San Dimas Experimental Forest,108.63546745153683,2,San Dimas Experimental Forest,108.63546745153683,8,Sedgwick Reserve,111.85223852748506,9,UPEM,87.3600825568993,6,Sedgwick Reserve,111.85223852748506,29,fraction,San Dimas Experimental Forest,108.63546745153683,San Dimas Experimental Forest,108.63546745153683,Sedgwick_weatherstation,111.41545042859156,False,False
AmeriFlux,US-TFF,Thompson Farm Forest,43.1084,-70.9523,BART,109.61705561636532,2,NH Bartlett Forest,109.71906745257027,30,Harvard Forest,118.40284113079349,156,NH Bartlett Forest,109.71906745257027,6,Harvard Forest,118.40284113079349,192,fraction|pool+respiration,NH Bartlett Forest,109.71906745257027,NH Bartlett Forest,109.71906745257027,NH Bartlett Forest,109.71906745257027,False,False
AmeriFlux,US-PLM,Plum Island Low Marsh,42.7345,-70.8382,MA Harvard Forest,111.24005219846126,36,MA Harvard Forest,111.24005219846126,30,Harvard Forest,111.8701413709677,156,MA Harvard Forest,111.24005219846126,7,Harvard Forest,111.8701413709677,192,fraction|pool+respiration,MA Harvard Forest,111.24005219846126,MA Harvard Forest,111.24005219846126,MA Harvard Forest,111.24005219846126,False,False
AmeriFlux,US-PHM,Plum Island High Marsh,42.7423,-70.8301,MA Harvard Forest,112.05586962125315,36,MA Harvard Forest,112.05586962125315,30,Harvard Forest,112.6834076233693,156,MA Harvard Forest,112.05586962125315,7,Harvard Forest,112.6834076233693,192,fraction|pool+respiration,MA Harvard Forest,112.05586962125315,MA Harvard Forest,112.05586962125315,MA Harvard Forest,112.05586962125315,False,False
AmeriFlux,US-Br1,Brooks Field Site 10- Ames,41.9749,-93.6906,Tama_County_Iowa,115.62212703634872,2,Tama_County_Iowa,115.62212703634872,12,Dinesen,134.89904020927918,7,Dinesen,134.89904020927918,6,TH_Young_Jack_Pine,1583.040302512353,8,fraction,Tama_County_Iowa,115.62212703634872,Tama_County_Iowa,115.62212703634872,Dinesen,134.89904020927918,False,False
AmeriFlux,US-Br2,Brooks Field Site 1011- Ames,41.9757,-93.6925,Tama_County_Iowa,115.76110116285204,2,Tama_County_Iowa,115.76110116285204,12,Dinesen,134.76414916794243,7,Dinesen,134.76414916794243,6,TH_Young_Jack_Pine,1582.9241510953998,8,fraction,Tama_County_Iowa,115.76110116285204,Tama_County_Iowa,115.76110116285204,Dinesen,134.76414916794243,False,False
AmeriFlux,US-Br3,Brooks Field Site 11- Ames,41.9747,-93.6936,Tama_County_Iowa,115.87016404303243,2,Tama_County_Iowa,115.87016404303243,12,Dinesen,134.6518880450044,7,Dinesen,134.6518880450044,6,TH_Young_Jack_Pine,1583.016870032703,8,fraction,Tama_County_Iowa,115.87016404303243,Tama_County_Iowa,115.87016404303243,Dinesen,134.6518880450044,False,False
AmeriFlux,US-MG1,MPG Ranch Rangeland Restoration,46.6996,-114.0353,EarlyEvansCreek1,116.29568969505992,6,Matador,639.985482809323,9,Chiquito,1130.679419336627,11,EarlyEvansCreek1,116.29568969505992,4,Sedgwick Reserve,1426.2897706590522,29,pool+respiration,EarlyEvansCreek1,116.29568969505992,Matador,639.985482809323,EarlyEvansCreek1,116.29568969505992,False,False
AmeriFlux,US-OF1,Osceola Farm Rice Field - SW,35.7371,-90.0492,Nelson Farm,116.56466991105101,21,MO Ozark BREA,384.7392529950509,30,Treynor,775.3034152309762,9,Nelson Farm,116.56466991105101,5,HarvardForest,1711.5782009727263,113,pool+respiration,Nelson Farm,116.56466991105101,MO Ozark BREA,384.7392529950509,Nelson Farm,116.56466991105101,False,False
AmeriFlux,US-OF2,Osceola Farm Rice Field - NW,35.7406,-90.0489,Nelson Farm,116.95348941389106,21,MO Ozark BREA,384.4120994376428,30,Treynor,775.0098065658904,9,Nelson Farm,116.95348941389106,5,HarvardForest,1711.3512269622931,113,pool+respiration,Nelson Farm,116.95348941389106,MO Ozark BREA,384.4120994376428,Nelson Farm,116.95348941389106,False,False
AmeriFlux,US-Wi0,Young red pine (YRP),46.6188,-91.0814,Willow Creek,118.77836178247223,23,S1_Bog_MEF,204.99873136661088,27,Dinesen,640.1710832564382,7,Willow Creek,118.77836178247223,26,TH_Young_Jack_Pine,1145.5185770881424,8,pool+respiration,Willow Creek,118.77836178247223,S1_Bog_MEF,204.99873136661088,Willow Creek,118.77836178247223,False,False
AmeriFlux,US-MSR,Montana Sun River winter wheat ,47.4758,-111.7207,EarlyEvansCreek1,119.69803333220896,6,Matador,462.23682207784225,9,Chiquito,1287.816142314706,11,EarlyEvansCreek1,119.69803333220896,4,TH_Old_Jack_Pine,1298.9183990483343,8,pool+respiration,EarlyEvansCreek1,119.69803333220896,Matador,462.23682207784225,EarlyEvansCreek1,119.69803333220896,False,False
AmeriFlux,US-Wi7,Red pine clearcut (RPCC),46.6491,-91.0693,Willow Creek,120.75966322082895,23,S1_Bog_MEF,204.1639342486135,27,Dinesen,643.5004760907864,7,Willow Creek,120.75966322082895,26,TH_Young_Jack_Pine,1142.7860467429512,8,pool+respiration,Willow Creek,120.75966322082895,S1_Bog_MEF,204.1639342486135,Willow Creek,120.75966322082895,False,False
AmeriFlux,US-Wi3,Mature hardwood (MHW),46.6347,-91.0987,Willow Creek,120.98000130573857,23,S1_Bog_MEF,202.97834759811215,27,Dinesen,640.9374605668099,7,Willow Creek,120.98000130573857,26,TH_Young_Jack_Pine,1143.373560026514,8,pool+respiration,Willow Creek,120.98000130573857,S1_Bog_MEF,202.97834759811215,Willow Creek,120.98000130573857,False,False
AmeriFlux,US-MRf,Mary's River (Fir) site,44.6465,-123.5515,Andrews Experimental Forest,121.14425618118965,2,Andrews Experimental Forest,121.14425618118965,12,Chiquito,900.2738310582766,11,LatestPleistocene,214.9876282019285,4,Sedgwick Reserve,1145.5748607096643,29,fraction,Andrews Experimental Forest,121.14425618118965,Andrews Experimental Forest,121.14425618118965,LatestPleistocene,214.9876282019285,False,False
AmeriFlux,US-Wi5,Mixed young jack pine (MYJP),46.6531,-91.0858,Willow Creek,121.90509192537819,23,S1_Bog_MEF,202.84568927774362,27,Dinesen,643.1906703112764,7,Willow Creek,121.90509192537819,26,TH_Young_Jack_Pine,1141.8804360522663,8,pool+respiration,Willow Creek,121.90509192537819,S1_Bog_MEF,202.84568927774362,Willow Creek,121.90509192537819,False,False
AmeriFlux,US-BdA,Burdette Farm Rice Field - AWD,35.8089,-90.0327,Nelson Farm,124.5395666192396,21,MO Ozark BREA,378.5141812346298,30,Treynor,769.8663210030314,9,Nelson Farm,124.5395666192396,5,HarvardForest,1706.13752468573,113,pool+respiration,Nelson Farm,124.5395666192396,MO Ozark BREA,378.5141812346298,Nelson Farm,124.5395666192396,False,False
AmeriFlux,US-BdC,Burdette Farm Rice Field - conventional,35.8089,-90.0284,Nelson Farm,124.54035900221035,21,MO Ozark BREA,378.70694248371626,30,Treynor,770.1031230757244,9,Nelson Farm,124.54035900221035,5,HarvardForest,1705.8065467671527,113,pool+respiration,Nelson Farm,124.54035900221035,MO Ozark BREA,378.70694248371626,Nelson Farm,124.54035900221035,False,False
AmeriFlux,US-Bd5,Burdette Farm Rice Field - Seagraves South,35.8105,-90.0194,Nelson Farm,124.72388238755588,21,MO Ozark BREA,378.95714679756065,30,Treynor,770.4583307565439,9,Nelson Farm,124.72388238755588,5,HarvardForest,1705.0211393749037,113,pool+respiration,Nelson Farm,124.72388238755588,MO Ozark BREA,378.95714679756065,Nelson Farm,124.72388238755588,False,False
AmeriFlux,US-Bd6,Burdette Farm Rice - Seagraves North,35.814,-90.0194,Nelson Farm,125.11304438989507,21,MO Ozark BREA,378.6199788562891,30,Treynor,770.1504386510733,9,Nelson Farm,125.11304438989507,5,HarvardForest,1704.8183827172404,113,pool+respiration,Nelson Farm,125.11304438989507,MO Ozark BREA,378.6199788562891,Nelson Farm,125.11304438989507,False,False
AmeriFlux,US-Bd4,Burdette Farm Rice Field - 4N,35.8139,-89.9862,Nelson Farm,125.16871609359191,21,MO Ozark BREA,380.1337799933916,30,Treynor,771.9938726533286,9,Nelson Farm,125.16871609359191,5,HarvardForest,1702.2691771258656,113,pool+respiration,Nelson Farm,125.16871609359191,MO Ozark BREA,380.1337799933916,Nelson Farm,125.16871609359191,False,False
AmeriFlux,US-CS6,Central Sands Irrigated Agricultural Field,44.4297,-89.544,TREE,118.35969810508219,3,NERP,306.55380098180956,23,Dinesen,555.2623048686057,7,ARL,126.76389172795331,24,HarvardForest,1413.7338995931952,113,pool+respiration,ARL,126.76389172795331,NERP,306.55380098180956,ARL,126.76389172795331,False,False
AmeriFlux,US-CS8,Central Sands Irrigated Agricultural Field,44.4338,-89.5364,TREE,117.92212994452447,3,NERP,306.7689707779107,23,Dinesen,556.0143851049035,7,ARL,127.15577698355177,24,HarvardForest,1413.1509874632973,113,pool+respiration,ARL,127.15577698355177,NERP,306.7689707779107,ARL,127.15577698355177,False,False
